date,rank,rolling_mean_return
2010-12-31,1.0,0.007975342265143359
2011-01-31,1.0,0.008646463341471995
2011-02-28,1.0,0.009800067619979138
2011-03-31,1.0,0.009068189505727653
2011-04-30,1.0,0.009328194959003461
2011-05-31,1.0,0.009117964223545973
2011-06-30,1.0,0.013320975477757799
2011-07-31,1.0,0.006132875526111572
2011-08-31,1.0,0.0011032108399999388
2011-09-30,1.0,-0.0013621700712088093
2011-10-31,1.0,-0.003093150584739379
2011-11-30,1.0,-0.002390702041537566
2011-12-31,1.0,0.00032729571264955234
2012-01-31,1.0,0.0037869373075325075
2012-02-29,1.0,0.0036172500887229372
2012-03-31,1.0,0.0019484469096269408
2012-04-30,1.0,-0.00035231677837069963
2012-05-31,1.0,-0.0002883336192708213
2012-06-30,1.0,-0.0008520670525038778
2012-07-31,1.0,-0.0013543754505433894
2012-08-31,1.0,-0.0030526715222757195
2012-09-30,1.0,-0.0020581460213350247
2012-10-31,1.0,-0.00029835523936227434
2012-11-30,1.0,0.0022967404267157693
2012-12-31,1.0,0.004568255692824679
2013-01-31,1.0,0.006493857227124296
2013-02-28,1.0,0.004834516570205061
2013-03-31,1.0,0.0054800371608229
2013-04-30,1.0,0.0048472423365590565
2013-05-31,1.0,0.005612161984580672
2013-06-30,1.0,0.010031948573692552
2013-07-31,1.0,0.01436835783483108
2013-08-31,1.0,0.01675007022957476
2013-09-30,1.0,0.01717184620318342
2013-10-31,1.0,0.013747577744630781
2013-11-30,1.0,0.013729530419320419
2013-12-31,1.0,0.019340383265509895
2014-01-31,1.0,0.02511902882345398
2014-02-28,1.0,0.023172339933576255
2014-03-31,1.0,0.022199478726246988
2014-04-30,1.0,0.024356416410275403
2014-05-31,1.0,0.024595217668792455
2014-06-30,1.0,0.024874581075104922
2014-07-31,1.0,0.026110532177774783
2014-08-31,1.0,0.025082233481484903
2014-09-30,1.0,0.027804404990905265
2014-10-31,1.0,0.027570831016402304
2014-11-30,1.0,0.02908908262779247
2014-12-31,1.0,0.03329081957665143
2015-01-31,1.0,0.03629336249063462
2015-02-28,1.0,0.035057405711063985
2015-03-31,1.0,0.03409132199034604
2015-04-30,1.0,0.03945768444240962
2015-05-31,1.0,0.03817067572521211
2015-06-30,1.0,0.038129701133236986
2015-07-31,1.0,0.03450153970835114
2015-08-31,1.0,0.027931099046026173
2015-09-30,1.0,0.027584781021005568
2015-10-31,1.0,0.025516203672949857
2015-11-30,1.0,0.02675126493713341
2015-12-31,1.0,0.01982621450899463
2016-01-31,1.0,0.01942411053440638
2016-02-29,1.0,0.018155661154827193
2016-03-31,1.0,0.0184670592921203
2016-04-30,1.0,0.027072269461420453
2016-05-31,1.0,0.027674856484486317
2016-06-30,1.0,0.031042737735038715
2016-07-31,1.0,0.03429586461669846
2016-08-31,1.0,0.03794710212434703
2016-09-30,1.0,0.03821033429696118
2016-10-31,1.0,0.04280078900580041
2016-11-30,1.0,0.04663479002980994
2016-12-31,1.0,0.045355255032459234
2017-01-31,1.0,0.04928684822914897
2017-02-28,1.0,0.04915712760945423
2017-03-31,1.0,0.04815811714710092
2017-04-30,1.0,0.04569237146722571
2017-05-31,1.0,0.04553574181587935
2017-06-30,1.0,0.04684153589057924
2017-07-31,1.0,0.047779146176311425
2017-08-31,1.0,0.04763373204737003
2017-09-30,1.0,0.049969052829651694
2017-10-31,1.0,0.0484071606860811
2017-11-30,1.0,0.044830557577284165
2017-12-31,1.0,0.04630069059474583
2018-01-31,1.0,0.04696547077791868
2018-02-28,1.0,0.04614218526342921
2018-03-31,1.0,0.04330179362964537
2018-04-30,1.0,0.04455049274704007
2018-05-31,1.0,0.04755528989188481
2018-06-30,1.0,0.04107779233269864
2018-07-31,1.0,0.03668314572150381
2018-08-31,1.0,0.0345721671631484
2018-09-30,1.0,0.03061203488797518
2018-10-31,1.0,0.03684351176767107
2018-11-30,1.0,0.034513307714967266
2018-12-31,1.0,0.03645290318558933
2019-01-31,1.0,0.03002731280961564
2019-02-28,1.0,0.03391225044294662
2019-03-31,1.0,0.03533502886345605
2019-04-30,1.0,0.03521194419985292
2019-05-31,1.0,0.03596122061231868
2019-06-30,1.0,0.03467753751655566
2019-07-31,1.0,0.0341065004345263
2019-08-31,1.0,0.033020201910528575
2019-09-30,1.0,0.034072961500616485
2019-10-31,1.0,0.03525542102558953
2019-11-30,1.0,0.03676415947783599
2019-12-31,1.0,0.036799041095199284
2020-01-31,1.0,0.033237411163365725
2020-02-29,1.0,0.02967942067969734
2020-03-31,1.0,0.039207377296346844
2020-04-30,1.0,0.03589210920783988
2020-05-31,1.0,0.04244041128531508
2020-06-30,1.0,0.04883396115256581
2020-07-31,1.0,0.06108651814522196
2020-08-31,1.0,0.060473746831724615
2020-09-30,1.0,0.05805570526741966
2020-10-31,1.0,0.06473212606455278
