date,equity
2017-10-20,3373653.628505389
2017-10-27,3557237.851259307
2017-11-03,3623547.3894660636
2017-11-10,3633408.8526537335
2017-11-17,3601242.9459134834
2017-11-24,3694490.9856096082
2017-12-01,3619035.1342541645
2017-12-08,3644135.846716719
2017-12-15,3718491.161822356
2017-12-22,3690185.121582297
2017-12-29,3653013.236884138
2018-01-05,3820310.1011272282
2018-01-12,3872355.7867195294
2018-01-19,3892595.0392921558
2018-01-26,4029425.6349659646
2018-02-02,3928992.486163629
2018-02-09,3718773.462310402
2018-02-16,3928013.219536927
2018-02-23,4037052.931436885
2018-03-02,3970945.737707527
2018-03-09,4154256.992696827
2018-03-16,4105181.0050921105
2018-03-23,3748619.545642017
2018-03-30,3782144.3658327064
2018-04-06,3722130.579125664
2018-04-13,3841153.3073996063
2018-04-20,3908134.5857720966
2018-04-27,3923020.148882464
2018-05-04,4054265.812780122
2018-05-11,4196236.055736776
2018-05-18,4114628.938086201
2018-05-25,4181638.031061729
2018-06-01,4306269.202185163
2018-06-08,4318880.850534775
2018-06-15,4360735.645141046
2018-06-22,4378685.0401049005
2018-06-29,4293542.869551959
2018-07-06,4393549.150303951
2018-07-13,4554165.995756967
2018-07-20,4568847.960528119
2018-07-27,4469981.720034769
2018-08-03,4559820.016385537
2018-08-10,4620713.619593914
2018-08-17,4591261.13953982
2018-08-24,4623846.351376461
2018-08-31,4760548.448288155
2018-09-07,4559809.172128148
2018-09-14,4618503.266362246
2018-09-21,4573257.945328593
2018-09-28,4685988.117173505
2018-10-05,4537470.719297026
2018-10-12,4401952.329087845
2018-10-19,4361150.3337726435
2018-10-26,4209536.2417904865
2018-11-02,4199870.05444329
2018-11-09,4212540.628772752
2018-11-16,4060659.4368676846
2018-11-23,3811402.3882228034
2018-11-30,4102783.985369006
2018-12-07,3916616.4312065965
2018-12-14,3935457.801757666
2018-12-21,3551705.226076531
2018-12-28,3731731.027937041
2019-01-04,3803272.073137174
2019-01-11,3884568.049682575
2019-01-18,4036107.6627031257
2019-01-25,4014939.5842502685
2019-02-01,4107788.2213334506
2019-02-08,4126983.0977518316
2019-02-15,4146293.9874704205
2019-02-22,4186564.262412912
2019-03-01,4254615.850551678
2019-03-08,4242856.235420012
2019-03-15,4408734.146915393
2019-03-22,4471890.106358687
2019-03-29,4471648.25598477
2019-04-05,4622728.961975941
2019-04-12,4668980.409718666
2019-04-19,4730570.063905024
2019-04-26,4925314.1791376965
2019-05-03,4912415.8587021
2019-05-10,4741102.883483274
2019-05-17,4683871.918685815
2019-05-24,4552240.867993396
2019-05-31,4446137.058964979
2019-06-07,4541458.334433143
2019-06-14,4651192.2610854525
2019-06-21,4816585.00004947
2019-06-28,4755276.156236026
2019-07-05,4892912.722173156
2019-07-12,4989037.634132269
2019-07-19,4902391.707068163
2019-07-26,5055839.479582959
2019-08-02,4849592.926173886
2019-08-09,4820576.825972301
2019-08-16,4798782.46630118
2019-08-23,4686582.168541475
2019-08-30,4832282.738305463
2019-09-06,4915327.409141997
2019-09-13,4957078.978596122
2019-09-20,4949774.478006377
2019-09-27,4834674.633849221
2019-10-04,4888028.043830562
2019-10-11,4958441.5619963845
2019-10-18,4990166.621755509
2019-10-25,5086290.379091862
2019-11-01,5200832.301331782
2019-11-08,5246492.421553678
2019-11-15,5313826.592580543
2019-11-22,5287513.5580065595
2019-11-29,5379147.355836811
2019-12-06,5392285.70977778
2019-12-13,5404277.060178794
2019-12-20,5528329.904257638
2019-12-27,5644209.009700797
2020-01-03,5683461.458262897
2020-01-10,5864672.591971539
2020-01-17,5990258.591002776
2020-01-24,5938469.652407143
2020-01-31,5922412.671128217
2020-02-07,6198756.316906746
2020-02-14,6304814.108323822
2020-02-21,6136837.195482591
2020-02-28,5520272.095296799
2020-03-06,5489577.720460114
2020-03-13,5227330.896598321
2020-03-20,4686520.225747286
2020-03-27,4954955.240717214
2020-04-03,4928189.115693651
2020-04-10,5416597.94061504
2020-04-17,5831032.750297478
2020-04-24,5890858.700773502
2020-05-01,5968893.060003279
2020-05-08,6294089.663202631
2020-05-15,6270894.754242202
2020-05-22,6512579.931116096
2020-05-29,6474030.2567023365
2020-06-05,6617247.351408871
2020-06-12,6645800.072439929
2020-06-19,6879385.335464403
2020-06-26,6721447.215537338
2020-07-03,7141663.2890341785
2020-07-10,7561207.610563413
2020-07-17,7338245.741763649
2020-07-24,7216507.551633021
2020-07-31,7654716.70785223
2020-08-07,7881618.2640143605
2020-08-14,7863529.364967742
2020-08-21,8201236.877880885
2020-08-28,8618016.779603094
2020-09-04,8274831.589750484
2020-09-11,7820821.064753081
2020-09-18,7490543.168198808
2020-09-25,7694624.939858081
2020-10-02,7756157.457519627
2020-10-09,8048356.516850953
2020-10-16,8168475.466020865
2020-10-23,8238126.761445618
2020-10-30,7815808.158108254
2020-11-06,8581647.71106134
2020-11-13,8355889.991522998
2020-11-20,8188456.3396997
2020-11-27,8363365.1148743285
2020-12-04,8466425.719528
2020-12-11,8352548.80780394
2020-12-18,8469664.182295823
2020-12-25,8510229.082410708
2021-01-01,8616986.743793175
2021-01-08,8556868.211861813
2021-01-15,8226224.935518266
2021-01-22,8891669.018923432
2021-01-29,8635561.266422711
2021-02-05,9165693.865440564
2021-02-12,9149322.266308961
2021-02-19,8963514.664218506
2021-02-26,8609750.189572921
2021-03-05,8663286.448207036
2021-03-12,8728300.743972035
2021-03-19,8786686.291757844
2021-03-26,8793334.34576532
2021-04-02,9114183.585786073
2021-04-09,9690525.174268493
2021-04-16,9731484.609922098
2021-04-23,9685885.32354195
2021-04-30,9850664.417321933
2021-05-07,9696549.295034507
2021-05-14,9502122.100561354
2021-05-21,9452374.341776257
2021-05-28,9613000.918550096
2021-06-04,9670674.985682387
2021-06-11,9867611.791769411
2021-06-18,9977932.43836897
2021-06-25,10123288.709953317
2021-07-02,10513650.467186864
2021-07-09,10697015.120436944
2021-07-16,10621907.702461291
2021-07-23,11049658.71790501
2021-07-30,10722130.937816925
2021-08-06,10831176.674412608
2021-08-13,10897189.478947792
2021-08-20,10879759.761104878
2021-08-27,11138772.96842919
2021-09-03,11337798.65122707
2021-09-10,11182251.618680943
2021-09-17,11082042.386144893
2021-09-24,11018373.352787849
2021-10-01,10637342.16437272
2021-10-08,10656996.45656484
2021-10-15,10821593.779390577
2021-10-22,10808496.070960643
2021-10-29,11163326.726509567
2021-11-05,11445626.35918588
2021-11-12,11430323.099350067
2021-11-19,11766246.777420342
2021-11-26,11319654.670231959
2021-12-03,11090838.20329355
2021-12-10,11761288.398566986
2021-12-17,11422759.150401967
2021-12-24,11675938.363310238
2021-12-31,11619916.915312026
2022-01-07,11180046.168077888
2022-01-14,11199614.786783092
2022-01-21,10349512.401539642
2022-01-28,10593000.875370493
2022-02-04,10507896.709540011
2022-02-11,10041741.141705554
2022-02-18,9787810.450918749
2022-02-25,9940056.811272066
2022-03-04,9628494.037941204
2022-03-11,9312744.063756717
2022-03-18,10137185.756846936
2022-03-25,10468741.756664656
2022-04-01,10494083.110983178
2022-04-08,10115757.543566115
2022-04-15,9695724.598647516
2022-04-22,9171358.284190124
2022-04-29,8971037.456695274
2022-05-06,8866785.404993348
2022-05-13,8597566.891339013
2022-05-20,8197008.348975035
2022-05-27,8654724.848630914
2022-06-03,8689031.177139739
2022-06-10,8110606.285372011
2022-06-17,7791805.081646779
2022-06-24,8406481.473646829
2022-07-01,7991731.512120238
2022-07-08,8486441.124819953
2022-07-15,8254845.181958337
2022-07-22,8438855.470677897
2022-07-29,8866242.773573425
2022-08-05,9094614.428783784
2022-08-12,9473190.069459032
2022-08-19,9157975.44528968
2022-08-26,8684155.463878175
2022-09-02,8425407.986964053
2022-09-09,8710235.951352673
2022-09-16,8020164.619072743
2022-09-23,7718166.156458787
2022-09-30,7449208.861348444
2022-10-07,7521431.901965536
2022-10-14,7258280.698614352
2022-10-21,7712245.065738621
2022-10-28,7116119.317119183
2022-11-04,6434853.237498272
2022-11-11,7289648.7844942855
2022-11-18,7177102.70797272
2022-11-25,7165354.519568923
2022-12-02,7416303.525100322
2022-12-09,7020805.570866781
2022-12-16,6925573.831122475
2022-12-23,6791474.078366315
2022-12-30,6769122.267133862
2023-01-06,6810602.402225333
2023-01-13,7289195.008890589
2023-01-20,7434751.886321005
2023-01-27,7799581.580690574
2023-02-03,8415364.444058286
2023-02-10,8038490.363965502
2023-02-17,8001871.102777197
2023-02-24,7713270.949590679
2023-03-03,8032136.357996317
2023-03-10,7790898.831099629
2023-03-17,8522277.414194774
2023-03-24,8727530.924876682
2023-03-31,8939991.77380221
2023-04-07,9052500.767510304
2023-04-14,9085303.26709696
2023-04-21,9031378.876325767
2023-04-28,9458589.74189458
2023-05-05,9436051.012034612
2023-05-12,9718927.982725946
2023-05-19,10097839.33412264
2023-05-26,10425587.024500458
2023-06-02,10663900.67601467
2023-06-09,10493522.778073251
2023-06-16,10823731.519032542
2023-06-23,10903047.065635497
2023-06-30,10981224.972352382
2023-07-07,10935921.660681587
2023-07-14,11317438.128757222
2023-07-21,11039462.59607156
2023-07-28,11552366.095477121
2023-08-04,11262783.429838944
2023-08-11,11105152.003152113
2023-08-18,10777892.89116884
2023-08-25,10931758.463863516
2023-09-01,11363375.744144985
2023-09-08,11292309.677792223
2023-09-15,11295295.40731493
2023-09-22,10893926.804351382
2023-09-29,10825329.607034443
2023-10-06,11218919.892575888
2023-10-13,11262572.316944638
2023-10-20,11027822.586770423
2023-10-27,10731235.793716548
2023-11-03,11421862.85166223
2023-11-10,11903573.733688882
2023-11-17,12067860.02340021
2023-11-24,12194418.839196315
2023-12-01,12013800.006016904
2023-12-08,12190233.434606694
2023-12-15,12205508.539975278
2023-12-22,12536244.899282623
2023-12-29,12480120.83711599
2024-01-05,12082951.35291857
2024-01-12,12716373.14277119
2024-01-19,12999498.15582518
2024-01-26,13284412.476782726
2024-02-02,13827282.748662572
2024-02-09,14065684.854318036
2024-02-16,13649504.768632349
2024-02-23,13911931.794817386
2024-03-01,13927888.37225331
2024-03-08,13667460.725666033
2024-03-15,13750288.572317366
2024-03-22,14227946.683383672
2024-03-29,14054524.800731542
2024-04-05,14399513.470904805
2024-04-12,14524322.244158803
2024-04-19,13755976.37908509
2024-04-26,14058739.961213078
2024-05-03,14376068.262192056
2024-05-10,14626079.101684237
2024-05-17,14832443.180595899
2024-05-24,14862599.785998626
2024-05-31,14610280.855255084
2024-06-07,15069114.00518532
2024-06-14,15539274.598018644
2024-06-21,15600595.128934097
2024-06-28,15800142.943678414
2024-07-05,16662360.202976758
2024-07-12,16182536.926356668
2024-07-19,15515884.442277271
2024-07-26,15074928.665498942
2024-08-02,14880189.153888904
2024-08-09,14923430.25469367
2024-08-16,15373968.455728974
2024-08-23,15425593.818735115
2024-08-30,15402188.06367979
2024-09-06,14696181.866198646
2024-09-13,15459320.701359525
2024-09-20,15993689.710212052
2024-09-27,15915346.919882543
2024-10-04,16008569.458781462
2024-10-11,15955420.865900578
2024-10-18,16007477.635707052
2024-10-25,16033764.33080492
2024-11-01,16037980.020826919
2024-11-08,16615138.545859518
2024-11-15,16130234.2009601
2024-11-22,16013081.203339359
2024-11-29,16510003.308127604
2024-12-06,17444367.492982134
2024-12-13,17838689.29486212
2024-12-20,17633203.664242428
2024-12-27,17693681.03257101
2025-01-03,17482924.706167173
2025-01-10,17340667.66867241
2025-01-17,17488514.2887314
2025-01-24,17912789.257914238
2025-01-31,18233434.855657108
2025-02-07,17726766.69430567
2025-02-14,18080183.55674872
2025-02-21,17531464.281541433
2025-02-28,17050699.123271316
2025-03-07,16625304.09809636
2025-03-14,15951623.184756253
2025-03-21,15928667.243419753
2025-03-28,15473249.391854841
2025-04-04,13988887.951889925
2025-04-11,15020406.444204204
2025-04-18,14296661.08214317
2025-04-25,15399056.388212759
2025-05-02,16018035.44747972
2025-05-09,15744354.315827811
2025-05-16,16793531.565909747
2025-05-23,16410348.479160171
2025-05-30,16814635.595630147
2025-06-06,17378470.362338286
2025-06-13,17206952.911905635
2025-06-20,17104406.02712443
2025-06-27,17961823.357853968
2025-07-04,18155912.39518418
2025-07-11,18179826.167034633
2025-07-18,18277949.946656715
2025-07-25,18640759.606126253
2025-08-01,18364047.024797443
2025-08-08,19307919.293203037
2025-08-15,19603930.674517274
2025-08-22,19294507.218362197
2025-08-29,19412746.25277458
2025-09-05,19980996.91266157
2025-09-12,20050995.541711174
2025-09-19,20721278.254257552
2025-09-26,20310708.398610994
2025-10-03,20192323.79869612
2025-10-10,19710700.89129966
2025-10-17,20126805.89950719
2025-10-24,20810068.923189938
2025-10-31,21088191.67179416
2025-11-07,20682171.106901377
2025-11-14,20572202.904400196
2025-11-21,20249326.439387605
2025-11-28,21402966.735719457
2025-12-05,21440004.041887276
2025-12-12,20983061.36910473
2025-12-19,21065686.34820298
2025-12-26,21288863.72958152
2026-01-02,20952058.303580735
